MOMO80II20250107,m4b80ii20250107_139510,CỬA HÀNG XUÂN THUỶ,CỬA HÀNG XUÂN THUỶ,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOBDBZ20250111,m4bbdbz20250111_141643,GIÒ CHẢ NGỌC LÝ,GIÒ CHẢ NGỌC LÝ,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOL78120250111,m4bl78120250111_141636,TẠP HÓA BÀ HÒA,TẠP HÓA BÀ HÒA,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOWBOD20250111,m4bwbod20250111_141421,PHOTO MINH THỦY,PHOTO MINH THỦY,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO5JRV20250111,m4b5jrv20250111_141700,XÔI NGON NGÃ 8,XÔI NGON NGÃ 8,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMO72EL20250111,m4b72el20250111_141613,XÔI MẶN THANH NGỌC,XÔI MẶN THANH NGỌC,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOH1FF20250111,m4bh1ff20250111_141423,HẢI SẢN NHÀN TÊNH,HẢI SẢN NHÀN TÊNH,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMO4OOZ20250111,m4b4ooz20250111_141413,MINH QUANG BAKERY,MINH QUANG BAKERY,Bakery & Confectionery,Phạm Thị Mai Chi,FNB,FOOD,BAKERY / SWEETS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO6P6C20250111,m4b6p6c20250111_141545,TẠP HOÁ NGỌC QUYỀN,TẠP HOÁ NGỌC QUYỀN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO9E5P20250111,m4b9e5p20250111_141695,TẠP HOÁ HƯƠNG HẠNH,TẠP HOÁ HƯƠNG HẠNH,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOXB0X20250111,m4bxb0x20250111_141574,TẠP HOÁ CẢI LƯƠNG,TẠP HOÁ CẢI LƯƠNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOGN5Q20250111,m4bgn5q20250111_141631,RỬA XE OTO HƯNG THỊNH,RỬA XE OTO HƯNG THỊNH,Car/Motor Washes,Phạm Thị Mai Chi,SERVICE,HOME & MAINTENANCE,AUTO MAINTENANCE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO4KKE20250111,m4b4kke20250111_141681,QUẦY THỊT,QUẦY THỊT,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOZMHS20250111,m4bzmhs20250111_141560,TIỆM TRÀ NHA,TIỆM TRÀ NHA,Milk tea shop,Phạm Thị Mai Chi,FNB,BEVERAGE,MILK TEA,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOG3GE20250111,m4bg3ge20250111_141673,CỬA HÀNG THỊ CHỊ NHUNG,CỬA HÀNG THỊ CHỊ NHUNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOHR5S20250111,m4bhr5s20250111_141595,TẠP HÓA BẢO LÂM,TẠP HÓA BẢO LÂM,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOSP7L20250111,m4bsp7l20250111_141562,MI MI TEA,MI MI TEA,Milk tea shop,Phạm Thị Mai Chi,FNB,BEVERAGE,MILK TEA,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOYQAU20250111,m4byqau20250111_141406,TẠP HOÁ HÀ ÂN,TẠP HOÁ HÀ ÂN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOUZLB20250111,m4buzlb20250111_141498,TIỆM MÌ 582,TIỆM MÌ 582,Food shop (Dining),Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMORSIL20250111,m4brsil20250111_141478,NƯỚC MÍA TRÀ TẮC ĐÌNH PHÁT,NƯỚC MÍA TRÀ TẮC ĐÌNH PHÁT,Other Food and Beverage,Phạm Thị Mai Chi,FNB,BEVERAGE,BEVERAGE - OTHER,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMODXOT20250111,m4bdxot20250111_141539,CỬA HÀNG TOAN PHÓNG,CỬA HÀNG TOAN PHÓNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOX1XB20250111,m4bx1xb20250111_141645,TẠP HOÁ HỆ VUI,TẠP HOÁ HỆ VUI,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOPA6L20250111,m4bpa6l20250111_141398,TẠP HÓA CHÚ TƯ,TẠP HÓA CHÚ TƯ,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO3BYW20250111,m4b3byw20250111_141370,BS DŨNG - PK TAI-MŨI-HỌNG,BS DŨNG - PK TAI-MŨI-HỌNG,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO8GDF20250111,m4b8gdf20250111_141422,CƠM TẤM KIM LOAN,CƠM TẤM KIM LOAN,Food shop (Dining),Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOA1UU20250111,m4ba1uu20250111_141471,VUA YẾN SÀO ĐOÀN THỊ ĐIỂM,VUA YẾN SÀO ĐOÀN THỊ ĐIỂM,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOC8TZ20250111,m4bc8tz20250111_141525,QUÁN TRÀ CHANH LEMON,QUÁN TRÀ CHANH LEMON,Other Food and Beverage,Phạm Thị Mai Chi,FNB,BEVERAGE,BEVERAGE - OTHER,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOBAQF20250111,m4bbaqf20250111_141405,COFFEE CÂY CẢNH,COFFEE CÂY CẢNH,Cafe shop,Phạm Thị Mai Chi,FNB,BEVERAGE,COFFEE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMORGHR20250111,m4brghr20250111_141630,TẠP HOÁ NHÂN THIỆT,TẠP HOÁ NHÂN THIỆT,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO1KZH20250111,m4b1kzh20250111_141503,KOREA COFFEE,KOREA COFFEE,Cafe shop,Phạm Thị Mai Chi,FNB,BEVERAGE,COFFEE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOUBQC20250111,m4bubqc20250111_141568,CỌP BARBER,CỌP BARBER,Barber and Beauty Shops,Phạm Thị Mai Chi,SERVICE,BEAUTY & SPA,CLINIC / SALON,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOFG9R20250111,m4bfg9r20250111_141523,BEAUTY SPA HÀ TRẦN,BEAUTY SPA HÀ TRẦN,Spa/Massage,Phạm Thị Mai Chi,SERVICE,BEAUTY & SPA,SPA / MASSAGE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOTXDX20250111,m4btxdx20250111_141519,TRAN UONG THE MY,TRAN UONG THE MY,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO5UC420250111,m4b5uc420250111_141464,TÌNH CÁ,TÌNH CÁ,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMO8UKI20250111,m4b8uki20250111_141603,BIRD'S NEST MILK TEA,BIRD'S NEST MILK TEA,Milk tea shop,Phạm Thị Mai Chi,FNB,BEVERAGE,MILK TEA,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMORZKE20250111,m4brzke20250111_141584,TẠP HOÁ SƠN YẾN,TẠP HOÁ SƠN YẾN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOFM5O20250111,m4bfm5o20250111_141483,HOKI COFFEE,HOKI COFFEE,Cafe shop,Phạm Thị Mai Chi,FNB,BEVERAGE,COFFEE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOI91920250111,m4bi91920250111_141457,NHÀ THUỐC TÂY MAI LINH 6,NHÀ THUỐC TÂY MAI LINH 6,Hospital Equiment,Phạm Thị Mai Chi,RETAIL,SHOPPING,HEALTH AND BEAUTY / DRUGSTORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOTTH520250111,m4btth520250111_141593,TRÁI CÂY EM MINH KUTE,TRÁI CÂY EM MINH KUTE,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOOYJZ20250111,m4boyjz20250111_141696,QUẦY THUỐC ĐỨC TUYẾN,QUẦY THUỐC ĐỨC TUYẾN,Hospital Equiment,Phạm Thị Mai Chi,RETAIL,SHOPPING,HEALTH AND BEAUTY / DRUGSTORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOGBIN20250111,m4bgbin20250111_141402,1982 COFFEE SHOP,1982 COFFEE SHOP,Cafe shop,Phạm Thị Mai Chi,FNB,BEVERAGE,COFFEE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO3DOF20250111,m4b3dof20250111_141444,PHẠM XUÂN QUỲNH HÀNG MÃ LAN NGỌ,PHẠM XUÂN QUỲNH HÀNG MÃ LAN NGỌ,market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMORV9020250111,m4brv9020250111_141655,MỸ PHẨM THÙY DIỄM,MỸ PHẨM THÙY DIỄM,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOYZ9R20250111,m4byz9r20250111_141488,CỬA HÀNG TRÌNH THUỶ,CỬA HÀNG TRÌNH THUỶ,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOWEZX20250111,m4bwezx20250111_141607,CỬA HÀNG BÁCH HOÁ TỔNG HỢP  PHÚ TÀI,CỬA HÀNG BÁCH HOÁ TỔNG HỢP  PHÚ TÀI,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOCNWB20250111,m4bcnwb20250111_141609,SẠP TRÁI CÂY BÍCH NGỌC,SẠP TRÁI CÂY BÍCH NGỌC,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOLK0C20250111,m4blk0c20250111_141467,HÀ THÙY QUÁN CƠM BÌNH DÂN,HÀ THÙY QUÁN CƠM BÌNH DÂN,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOM8YF20250111,m4bm8yf20250111_141637,TIỆM BÁNH GIA BẢO,TIỆM BÁNH GIA BẢO,Bakery & Confectionery,Phạm Thị Mai Chi,FNB,FOOD,BAKERY / SWEETS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOOSAL20250111,m4bosal20250111_141597,CỬA HÀNG ĐIỆN NƯỚC HOÀ MAI,CỬA HÀNG ĐIỆN NƯỚC HOÀ MAI,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOZLCV20250111,m4bzlcv20250111_141397,QUẦY HÀNG KHÔ CHỊ TIẾP,QUẦY HÀNG KHÔ CHỊ TIẾP,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOQUVS20250111,m4bquvs20250111_141419,TRÀ SỮA - LẠP XƯỞNG HÀ KHẨU,TRÀ SỮA - LẠP XƯỞNG HÀ KHẨU,Milk tea shop,Phạm Thị Mai Chi,FNB,BEVERAGE,MILK TEA,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOYPKE20250111,m4bypke20250111_141604,CỬA HÀNG NGỌC ANH,CỬA HÀNG NGỌC ANH,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOSQI220250111,m4bsqi220250111_141674,CƠM TẤM ĐÊM,CƠM TẤM ĐÊM,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOTYMZ20250111,m4btymz20250111_141626,TỨ HUYỀN,TỨ HUYỀN,Grocery,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOXS1V20250111,m4bxs1v20250111_141671,TẠP HOÁ OANH THỐNG,TẠP HOÁ OANH THỐNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOE9DM20250111,m4be9dm20250111_141552,TIỆM BÁNH THU HUYỀN,TIỆM BÁNH THU HUYỀN,Bakery & Confectionery,Phạm Thị Mai Chi,FNB,FOOD,BAKERY / SWEETS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOXGVK20250111,m4bxgvk20250111_141474,THUỐC THÚ Y HÀ LIÊM,THUỐC THÚ Y HÀ LIÊM,Hospital Equiment,Phạm Thị Mai Chi,RETAIL,SHOPPING,HEALTH AND BEAUTY / DRUGSTORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOEDPR20250111,m4bedpr20250111_141659,SWEET CAKE,SWEET CAKE,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOFKRB20250111,m4bfkrb20250111_141596,TẠP HÓA BẢO HÂN,TẠP HÓA BẢO HÂN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOIA4H20250111,m4bia4h20250111_141404,CỬA HÀNG TÌNH HỢP,CỬA HÀNG TÌNH HỢP,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOCESB20250111,m4bcesb20250111_141573,NGUYỄN THỊ THUÝ,NGUYỄN THỊ THUÝ,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOD96J20250111,m4bd96j20250111_141426,TẠP HOÁ CHỊ LÝ,TẠP HOÁ CHỊ LÝ,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOABK420250111,m4babk420250111_141447,QUÁN ĂN VẶT NINO2,QUÁN ĂN VẶT NINO2,Milk tea shop,Phạm Thị Mai Chi,FNB,BEVERAGE,MILK TEA,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOIFPM20250111,m4bifpm20250111_141428,PHẠM THỊ MAI,PHẠM THỊ MAI,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMO0ZYG20250111,m4b0zyg20250111_141623,TẠP HOÁ DUNG TUẤN,TẠP HOÁ DUNG TUẤN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOPN5P20250111,m4bpn5p20250111_141705,BÁCH HÓA TỔNG HỢP THU CÚC,BÁCH HÓA TỔNG HỢP THU CÚC,Grocery,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOCH8Z20250111,m4bch8z20250111_141733,CÔ KHÁNH,CÔ KHÁNH,Grocery,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOOSZZ20250111,m4boszz20250111_141886,CỬA HÀNG TỰ CHỌN HỒNG QUÂN,CỬA HÀNG TỰ CHỌN HỒNG QUÂN,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMORYO920250111,m4bryo920250111_141969,MAI NGA TRÔNG XE,MAI NGA TRÔNG XE,Other Food and Beverage,Phạm Thị Mai Chi,SERVICE,HOME & MAINTENANCE,AUTO MAINTENANCE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOZSLX20250112,m4bzslx20250112_141882,BÉ BÉ KIDS,BÉ BÉ KIDS,Accessories,Phạm Thị Mai Chi,RETAIL,SHOPPING,FASHION / ACCESSORIES,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOONH820250112,m4bonh820250112_141871,TIỆM MÌ PHÙNG KÝ,TIỆM MÌ PHÙNG KÝ,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOCVX720250112,m4bcvx720250112_141925,THỊT BÒ PHÚC TƯƠI,THỊT BÒ PHÚC TƯƠI,market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOGGQJ20250112,m4bggqj20250112_141823,QUẦY THUỐC TUẤN THU,QUẦY THUỐC TUẤN THU,Hospital Equiment,Phạm Thị Mai Chi,RETAIL,SHOPPING,HEALTH AND BEAUTY / DRUGSTORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOIGLB20250112,m4biglb20250112_141844,MINH KHOA BAKERY,MINH KHOA BAKERY,Bakery & Confectionery,Phạm Thị Mai Chi,FNB,FOOD,BAKERY / SWEETS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMO6XER20250112,m4b6xer20250112_141809,BÚN LÒNG DOAN THUẬN,BÚN LÒNG DOAN THUẬN,Food shop (Dining),Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOP9WQ20250112,m4bp9wq20250112_141982,CỬA HÀNG RAU HƯƠNG GIANG,CỬA HÀNG RAU HƯƠNG GIANG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOMTQU20250112,m4bmtqu20250112_141836,SPA UYÊN LINH,SPA UYÊN LINH,Spa/Massage,Phạm Thị Mai Chi,SERVICE,BEAUTY & SPA,SPA / MASSAGE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOYGEO20250112,m4bygeo20250112_141734,ANH THẾ,ANH THẾ,Bakery & Confectionery,Phạm Thị Mai Chi,FNB,FOOD,BAKERY / SWEETS,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOMLOW20250112,m4bmlow20250112_141803,QUẦY KHÔ CHỊ VÂN ANH,QUẦY KHÔ CHỊ VÂN ANH,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOBNVE20250112,m4bbnve20250112_141801,TRÀ BÍ ĐAO TIỂU YÊU,TRÀ BÍ ĐAO TIỂU YÊU,Milk tea shop,Phạm Thị Mai Chi,FNB,BEVERAGE,MILK TEA,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOO6WU20250112,m4bo6wu20250112_141850,SẠP HOA QUẢ PHẠM NHUNG,SẠP HOA QUẢ PHẠM NHUNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOPC9720250112,m4bpc9720250112_141896,CÔ TÁM CAMPING,CÔ TÁM CAMPING,Grocery,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMON99Q20250112,m4bn99q20250112_141930,NHANG ĐÈN MINH TIÊN,NHANG ĐÈN MINH TIÊN,Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOOSGR20250112,m4bosgr20250112_141791,QUẦY THỊT NGUYỄN THỊ TRINH,QUẦY THỊT NGUYỄN THỊ TRINH,Other Retail,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
MOMOZQJF20250112,m4bzqjf20250112_141887,UONG CUC HOC BAN,UONG CUC HOC BAN,Street stall,Phạm Thị Mai Chi,FNB,FOOD,COMFORT FOOD / STREET FOOD,MOBILE LOCATION,,04/02/2025,,,,Không có mặt bằng,,2
MOMOVB4220250112,m4bvb4220250112_141811,TẠP HOÁ KHOA DUNG,TẠP HOÁ KHOA DUNG,Traditional Market,Phạm Thị Mai Chi,RETAIL,GROCERY,TRADITIONAL MARKET / GROCERY STORE / SPECIALTY STORE,FIXED LOCATION,,04/02/2025,,,,Có mặt bằng,,2
